,0,1
0,0.0,-3.4258502
1,0.244140625,-3.5540564
2,0.48828125,-3.6819026
3,0.732421875,-3.8141575
4,0.9765625,-3.8973794
5,1.220703125,-3.9085355
6,1.46484375,-3.8825343
7,1.708984375,-3.9113245
8,1.953125,-3.9261694
9,2.197265625,-3.9188817
10,2.44140625,-3.854554
11,2.685546875,-3.8146975
12,2.9296875,-3.6798334
13,3.173828125,-3.5170789
14,3.41796875,-3.3809555
15,3.662109375,-3.2079446
16,3.90625,-2.9971466
17,4.150390625,-2.7638562
18,4.39453125,-2.507264
19,4.638671875,-2.2186425
20,4.8828125,-1.9711368
21,5.126953125,-1.7571
22,5.37109375,-1.4976286
23,5.615234375,-1.2999661
24,5.859375,-1.0670356
25,6.103515625,-0.7645589
26,6.34765625,-0.4972602
27,6.591796875,-0.2494848
28,6.8359375,0.062641114
29,7.080078125,0.37691504
30,7.32421875,0.6942817
31,7.568359375,0.9652578
32,7.8125,1.2671049
33,8.056640625,1.5574807
34,8.30078125,1.8219904
35,8.544921875,1.990514
36,8.7890625,2.26627
37,9.033203125,2.4889438
38,9.27734375,3.1807513
39,9.521484375,3.395778
40,9.765625,3.5230284
41,10.009765625,3.539785
42,10.25390625,3.5148187
43,10.498046875,3.551762
44,10.7421875,3.5808897
45,10.986328125,3.5559232
46,11.23046875,3.5267956
47,11.474609375,3.4765816
48,11.71875,3.3893676
49,11.962890625,3.242774
50,12.20703125,3.0796485
51,12.451171875,2.9485183
52,12.6953125,2.7706602
53,12.939453125,2.4980533
54,13.18359375,2.3312726
55,13.427734375,2.0515807
56,13.671875,1.7798735
57,13.916015625,1.5400491
58,14.16015625,1.2903844
59,14.404296875,1.1156191
60,14.6484375,0.8773129
61,14.892578125,0.63411474
62,15.13671875,0.42487994
63,15.380859375,0.2106968
64,15.625,-0.13936241
65,15.869140625,-0.4448081
66,16.11328125,-0.66433316
67,16.357421875,-0.9708585
68,16.6015625,-1.2874603
69,16.845703125,-1.5863383
70,17.08984375,-1.7739244
71,17.333984375,-2.0372643
72,17.578125,-2.3298445
73,17.822265625,-2.5783396
74,18.06640625,-2.7553992
75,18.310546875,-2.9891393
76,18.5546875,-3.159811
77,18.798828125,-3.327514
78,19.04296875,-3.408396
79,19.287109375,-3.5982313
80,19.53125,-3.7055647
81,19.775390625,-3.765934
82,20.01953125,-3.8509552
83,20.263671875,-3.8724575
84,20.5078125,-3.9454226
85,20.751953125,-3.9227505
86,20.99609375,-3.8877525
87,21.240234375,-3.9196918
88,21.484375,-3.871378
89,21.728515625,-3.753518
90,21.97265625,-3.6499636
91,22.216796875,-3.5341733
92,22.4609375,-3.3740277
93,22.705078125,-3.197328
94,22.94921875,-2.95747
95,23.193359375,-2.7449627
96,23.4375,-2.5051947
97,23.681640625,-2.2089257
98,23.92578125,-2.0171113
99,24.169921875,-1.7578198
100,24.4140625,-1.5478314
101,24.658203125,-1.3525981
102,24.90234375,-1.0888082
103,25.146484375,-0.8449015
104,25.390625,-0.55196154
105,25.634765625,-0.27809504
106,25.87890625,-0.015564684
107,26.123046875,0.28424668
108,26.3671875,0.596159
109,26.611328125,0.86915946
110,26.85546875,1.1367619
111,27.099609375,1.431355
112,27.34375,1.7105972
113,27.587890625,1.9358578
114,27.83203125,2.1328905
115,28.076171875,2.3962193
116,28.3203125,2.5858858
117,28.564453125,2.726744
118,28.80859375,2.8579304
119,29.052734375,3.048384
120,29.296875,3.209654
121,29.541015625,3.2867465
122,29.78515625,3.3915045
123,30.029296875,3.4617367
124,30.2734375,3.4806302
125,30.517578125,3.4873216
126,30.76171875,3.4678657
127,31.005859375,3.48794
128,31.25,3.487603
129,31.494140625,3.4028068
130,31.73828125,3.3415153
131,31.982421875,3.2564943
132,32.2265625,3.1045024
133,32.470703125,3.0051425
134,32.71484375,2.776508
135,32.958984375,2.590609
136,33.203125,2.354215
137,33.447265625,2.1024134
138,33.69140625,1.8493185
139,33.935546875,1.6147236
140,34.1796875,1.4009902
141,34.423828125,1.1422725
142,34.66796875,0.9403476
143,34.912109375,0.71306276
144,35.15625,0.4562567
145,35.400390625,0.22666635
146,35.64453125,-0.022312382
147,35.888671875,-0.31300312
148,36.1328125,-0.62015826
149,36.376953125,-0.9146277
150,36.62109375,-1.1651921
151,36.865234375,-1.4779253
152,37.109375,-1.7432448
153,37.353515625,-1.9778847
154,37.59765625,-2.205327
155,37.841796875,-2.4847717
156,38.0859375,-2.7045665
157,38.330078125,-2.8660612
158,38.57421875,-3.0554466
159,38.818359375,-3.2410533
160,39.0625,-3.4305286
161,39.306640625,-3.5035837
162,39.55078125,-3.6747952
163,39.794921875,-3.8172166
164,40.0390625,-3.8836138
165,40.283203125,-3.8562634
166,40.52734375,-3.8842437
167,40.771484375,-3.9165428
168,41.015625,-3.8785758
169,41.259765625,-3.8704786
170,41.50390625,-3.8708384
171,41.748046875,-3.7936444
172,41.9921875,-3.634129
173,42.236328125,-3.5168092
174,42.48046875,-3.3644912
175,42.724609375,-3.2172112
176,42.96875,-2.9771733
177,43.212890625,-2.7327268
178,43.45703125,-2.521839
179,43.701171875,-2.2190022
180,43.9453125,-2.0242188
181,44.189453125,-1.7453141
182,44.43359375,-1.5365853
183,44.677734375,-1.2832319
184,44.921875,-1.0278091
185,45.166015625,-0.7684276
186,45.41015625,-0.52713
187,45.654296875,-0.2533535
188,45.8984375,0.094523974
189,46.142578125,0.3875989
190,46.38671875,0.65317696
191,46.630859375,0.9788095
192,46.875,1.2942643
193,47.119140625,1.5272285
194,47.36328125,1.7631167
195,47.607421875,2.0528178
196,47.8515625,2.305294
197,48.095703125,2.4433405
198,48.33984375,2.6543188
199,48.583984375,2.8173318
200,48.828125,3.0392184
201,49.072265625,3.1088324
202,49.31640625,3.2252297
203,49.560546875,3.3586657
204,49.8046875,3.4691591
205,50.048828125,3.5016043
206,50.29296875,3.551931
207,50.537109375,3.56194
208,50.78125,3.5157182
209,51.025390625,3.5392227
210,51.26953125,3.5177426
211,51.513671875,3.535624
212,51.7578125,3.3966215
213,52.001953125,3.2817419
214,52.24609375,3.1593835
215,52.490234375,2.9719665
216,52.734375,2.8022056
217,52.978515625,2.612258
218,53.22265625,2.4267526
219,53.466796875,2.1648295
220,53.7109375,1.890142
221,53.955078125,1.7212247
222,54.19921875,1.4764521
223,54.443359375,1.2679483
224,54.6875,1.0527531
225,54.931640625,0.8531337
226,55.17578125,0.58957994
227,55.419921875,0.33232403
228,55.6640625,0.0628098
229,55.908203125,-0.20216097
230,56.15234375,-0.4665807
231,56.396484375,-0.8680236
232,56.640625,-1.1122901
233,56.884765625,-1.3898454
234,57.12890625,-1.645988
235,57.373046875,-1.9059091
236,57.6171875,-2.2101853
237,57.861328125,-2.3384814
238,58.10546875,-2.6116283
239,58.349609375,-2.8684006
240,58.59375,-3.0330443
241,58.837890625,-3.1825733
242,59.08203125,-3.3806856
243,59.326171875,-3.5254462
244,59.5703125,-3.6234229
245,59.814453125,-3.7883363
246,60.05859375,-3.8969293
247,60.302734375,-3.921221
248,60.546875,-3.8955796
249,60.791015625,-3.929048
250,61.03515625,-3.938945
251,61.279296875,-3.9146533
252,61.5234375,-3.8823545
253,61.767578125,-3.8288226
254,62.01171875,-3.7322855
255,62.255859375,-3.6126263
256,62.5,-3.4384458
257,62.744140625,-3.3142884
258,62.98828125,-3.124633
259,63.232421875,-2.8358316
260,63.4765625,-2.5455008
261,63.720703125,-2.3101413
262,63.96484375,-2.0790102
263,64.208984375,-1.8587652
264,64.453125,-1.6240355
265,64.697265625,-1.37635
266,64.94140625,-1.1780577
267,65.185546875,-0.87783027
268,65.4296875,-0.6135005
269,65.673828125,-0.35097015
270,65.91796875,-0.09068903
271,66.162109375,0.20012541
272,66.40625,0.49269426
273,66.650390625,0.8042691
274,66.89453125,1.1234914
275,67.138671875,1.4083003
276,67.3828125,1.640646
277,67.626953125,1.8438079
278,67.87109375,2.134015
279,68.115234375,2.36518
280,68.359375,2.546468
281,68.603515625,2.685808
282,68.84765625,2.8838527
283,69.091796875,3.0445042
284,69.3359375,3.1206968
285,69.580078125,3.271789
286,69.82421875,3.4400878
287,70.068359375,3.4918764
288,70.3125,3.4450922
289,70.556640625,3.5046406
290,70.80078125,3.5650327
291,71.044921875,3.485916
292,71.2890625,3.4634798
293,71.533203125,3.467416
294,71.77734375,3.4357018
295,72.021484375,3.2950685
296,72.265625,3.1542666
297,72.509765625,3.0662653
298,72.75390625,2.9040396
299,72.998046875,2.6508324
300,73.2421875,2.4491887
301,73.486328125,2.2011547
302,73.73046875,1.9559321
303,73.974609375,1.6848434
304,74.21875,1.4321985
305,74.462890625,1.2127858
306,74.70703125,0.9833642
307,74.951171875,0.7378043
308,75.1953125,0.509676
309,75.439453125,0.27221328
310,75.68359375,-0.0012595699
311,75.927734375,-0.2854725
312,76.171875,-0.56383747
313,76.416015625,-0.8470608
314,76.66015625,-1.1132798
315,76.904296875,-1.4592117
316,77.1484375,-1.7500824
317,77.392578125,-1.9890409
318,77.63671875,-2.2630873
319,77.880859375,-2.5009658
320,78.125,-2.7316473
321,78.369140625,-2.8888235
322,78.61328125,-3.1365988
323,78.857421875,-3.3064609
324,79.1015625,-3.4271097
325,79.345703125,-3.6131663
326,79.58984375,-3.7240083
327,79.833984375,-3.8613014
328,80.078125,-3.9251795
329,80.322265625,-4.015599
330,80.56640625,-4.04088
331,80.810546875,-4.027835
332,81.0546875,-4.0403404
333,81.298828125,-4.085325
334,81.54296875,-4.0083113
