,0,1
0,0.0,-0.5436843
1,0.244140625,-0.3683342
2,0.48828125,-0.143501
3,0.732421875,-0.0043185255
4,0.9765625,0.18173794
5,1.220703125,0.3671871
6,1.46484375,0.5366105
7,1.708984375,0.7121068
8,1.953125,0.8770318
9,2.197265625,1.0556208
10,2.44140625,1.2161597
11,2.685546875,1.3349192
12,2.9296875,1.4826938
13,3.173828125,1.573394
14,3.41796875,1.65088
15,3.662109375,1.7394435
16,3.90625,1.851118
17,4.150390625,1.9068989
18,4.39453125,1.9510963
19,4.638671875,2.0274577
20,4.8828125,2.0234091
21,5.126953125,2.0613086
22,5.37109375,2.0865564
23,5.615234375,2.110904
24,5.859375,2.1517277
25,6.103515625,2.091111
26,6.34765625,2.0843072
27,6.591796875,2.0336993
28,6.8359375,1.9874214
29,7.080078125,1.9293349
30,7.32421875,1.8261514
31,7.568359375,1.6840563
32,7.8125,1.5911629
33,8.056640625,1.4176909
34,8.30078125,1.374112
35,8.544921875,1.1938361
36,8.7890625,1.0943638
37,9.033203125,0.8989055
38,9.27734375,1.6681429
39,9.521484375,2.010701
40,9.765625,1.9331025
41,10.009765625,2.0217223
42,10.25390625,2.0447206
43,10.498046875,2.1049438
44,10.7421875,2.113997
45,10.986328125,2.1222627
46,11.23046875,2.1308098
47,11.474609375,2.0992644
48,11.71875,2.0719924
49,11.962890625,1.9952937
50,12.20703125,1.9161208
51,12.451171875,1.8145117
52,12.6953125,1.7597429
53,12.939453125,1.639184
54,13.18359375,1.4744277
55,13.427734375,1.38727
56,13.671875,1.2670486
57,13.916015625,1.1266966
58,14.16015625,0.9718932
59,14.404296875,0.8200137
60,14.6484375,0.62314975
61,14.892578125,0.461205
62,15.13671875,0.2831783
63,15.380859375,0.11724121
64,15.625,-0.05488126
65,15.869140625,-0.2806142
66,16.11328125,-0.48394477
67,16.357421875,-0.68160725
68,16.6015625,-0.8395033
69,16.845703125,-0.99730945
70,17.08984375,-1.1485479
71,17.333984375,-1.3547574
72,17.578125,-1.5281283
73,17.822265625,-1.6264646
74,18.06640625,-1.7602489
75,18.310546875,-1.9189547
76,18.5546875,-2.028897
77,18.798828125,-2.0538187
78,19.04296875,-2.1364105
79,19.287109375,-2.2332175
80,19.53125,-2.2560697
81,19.775390625,-2.2781122
82,20.01953125,-2.37258
83,20.263671875,-2.3509872
84,20.5078125,-2.3833761
85,20.751953125,-2.3995705
86,20.99609375,-2.4056885
87,21.240234375,-2.4590402
88,21.484375,-2.4176545
89,21.728515625,-2.3860753
90,21.97265625,-2.345769
91,22.216796875,-2.2632673
92,22.4609375,-2.1683497
93,22.705078125,-2.1048312
94,22.94921875,-2.026828
95,23.193359375,-1.8315946
96,23.4375,-1.7771631
97,23.681640625,-1.6685703
98,23.92578125,-1.5095046
99,24.169921875,-1.3831877
100,24.4140625,-1.2365378
101,24.658203125,-1.0663159
102,24.90234375,-0.86145586
103,25.146484375,-0.70517915
104,25.390625,-0.5896587
105,25.634765625,-0.39091653
106,25.87890625,-0.20746917
107,26.123046875,-0.030229677
108,26.3671875,0.13034299
109,26.611328125,0.34008387
110,26.85546875,0.54915
111,27.099609375,0.69849896
112,27.34375,0.8859725
113,27.587890625,1.0759763
114,27.83203125,1.1992905
115,28.076171875,1.3495954
116,28.3203125,1.497876
117,28.564453125,1.6007785
118,28.80859375,1.6831565
119,29.052734375,1.7894889
120,29.296875,1.8806391
121,29.541015625,1.9178076
122,29.78515625,1.990008
123,30.029296875,2.0093515
124,30.2734375,2.0942037
125,30.517578125,2.0947099
126,30.76171875,2.1105669
127,31.005859375,2.1597688
128,31.25,2.180518
129,31.494140625,2.147117
130,31.73828125,2.1060684
131,31.982421875,2.134071
132,32.2265625,2.022903
133,32.470703125,1.9409747
134,32.71484375,1.8525237
135,32.958984375,1.7610924
136,33.203125,1.6069075
137,33.447265625,1.5587177
138,33.69140625,1.4417577
139,33.935546875,1.312202
140,34.1796875,1.1154504
141,34.423828125,1.020589
142,34.66796875,0.8503221
143,34.912109375,0.61758286
144,35.15625,0.48127937
145,35.400390625,0.35318565
146,35.64453125,0.15058607
147,35.888671875,-0.10022578
148,36.1328125,-0.28169382
149,36.376953125,-0.45668405
150,36.62109375,-0.6445399
151,36.865234375,-0.8180906
152,37.109375,-0.9684293
153,37.353515625,-1.1540359
154,37.59765625,-1.3313653
155,37.841796875,-1.5093246
156,38.0859375,-1.6494968
157,38.330078125,-1.7534112
158,38.57421875,-1.9086982
159,38.818359375,-1.9701474
160,39.0625,-2.0565178
161,39.306640625,-2.1624117
162,39.55078125,-2.2318678
163,39.794921875,-2.2487822
164,40.0390625,-2.2877388
165,40.283203125,-2.3519769
166,40.52734375,-2.4049687
167,40.771484375,-2.3750088
168,41.015625,-2.4585004
169,41.259765625,-2.4791934
170,41.50390625,-2.5033052
171,41.748046875,-2.4298902
172,41.9921875,-2.4148655
173,42.236328125,-2.3530567
174,42.48046875,-2.263627
175,42.724609375,-2.2074862
176,42.96875,-2.135151
177,43.212890625,-1.9912
178,43.45703125,-1.8604747
179,43.701171875,-1.7770733
180,43.9453125,-1.6518359
181,44.189453125,-1.496549
182,44.43359375,-1.3245276
183,44.677734375,-1.1868747
184,44.921875,-1.0252
185,45.166015625,-0.83770394
186,45.41015625,-0.6971719
187,45.654296875,-0.48421466
188,45.8984375,-0.27629566
189,46.142578125,-0.122268245
190,46.38671875,0.10318352
191,46.630859375,0.25039575
192,46.875,0.441468
193,47.119140625,0.62326217
194,47.36328125,0.79009897
195,47.607421875,0.97858465
196,47.8515625,1.1449153
197,48.095703125,1.2736276
198,48.33984375,1.4076257
199,48.583984375,1.5007437
200,48.828125,1.6063453
201,49.072265625,1.6909727
202,49.31640625,1.816536
203,49.560546875,1.9044808
204,49.8046875,1.9041436
205,50.048828125,1.942774
206,50.29296875,2.0002983
207,50.537109375,2.04697
208,50.78125,2.0795274
209,51.025390625,2.1051686
210,51.26953125,2.1482975
211,51.513671875,2.152009
212,51.7578125,2.1074178
213,52.001953125,2.0936413
214,52.24609375,2.0559106
215,52.490234375,1.953458
216,52.734375,1.8860934
217,52.978515625,1.7915695
218,53.22265625,1.6546475
219,53.466796875,1.5159823
220,53.7109375,1.4288245
221,53.955078125,1.324179
222,54.19921875,1.1527314
223,54.443359375,0.9887624
224,54.6875,0.8561702
225,54.931640625,0.6960248
226,55.17578125,0.50512123
227,55.419921875,0.36651236
228,55.6640625,0.21109042
229,55.908203125,-0.042645436
230,56.15234375,-0.22276393
231,56.396484375,-0.40567148
232,56.640625,-0.591458
233,56.884765625,-0.770137
234,57.12890625,-0.9650105
235,57.373046875,-1.0848496
236,57.6171875,-1.3019453
237,57.861328125,-1.4853028
238,58.10546875,-1.6382506
239,58.349609375,-1.7468435
240,58.59375,-1.8444601
241,58.837890625,-1.9828329
242,59.08203125,-2.0381641
243,59.326171875,-2.1409988
244,59.5703125,-2.2299786
245,59.814453125,-2.2445536
246,60.05859375,-2.2920573
247,60.302734375,-2.3269653
248,60.546875,-2.3654723
249,60.791015625,-2.387245
250,61.03515625,-2.407398
251,61.279296875,-2.4376276
252,61.5234375,-2.4610195
253,61.767578125,-2.3933628
254,62.01171875,-2.3796873
255,62.255859375,-2.3145497
256,62.5,-2.2945764
257,62.744140625,-2.1506257
258,62.98828125,-2.0894463
259,63.232421875,-1.9589912
260,63.4765625,-1.7949771
261,63.720703125,-1.7122953
262,63.96484375,-1.616658
263,64.208984375,-1.4475157
264,64.453125,-1.305994
265,64.697265625,-1.1489977
266,64.94140625,-0.9711284
267,65.185546875,-0.8246584
268,65.4296875,-0.6415709
269,65.673828125,-0.5176832
270,65.91796875,-0.27926466
271,66.162109375,-0.0975267
272,66.40625,0.07664258
273,66.650390625,0.2656343
274,66.89453125,0.49887964
275,67.138671875,0.63985026
276,67.3828125,0.7899865
277,67.626953125,0.96463937
278,67.87109375,1.18945
279,68.115234375,1.2977506
280,68.359375,1.4194903
281,68.603515625,1.5530385
282,68.84765625,1.6760151
283,69.091796875,1.7272977
284,69.3359375,1.7834723
285,69.580078125,1.8995326
286,69.82421875,1.9267483
287,70.068359375,1.9104414
288,70.3125,1.9701022
289,70.556640625,2.0744667
290,70.80078125,2.0636141
291,71.044921875,2.060409
292,71.2890625,2.081664
293,71.533203125,2.0952158
294,71.77734375,2.0607464
295,72.021484375,2.0030537
296,72.265625,1.9898956
297,72.509765625,1.9044247
298,72.75390625,1.7889829
299,72.998046875,1.724936
300,73.2421875,1.6061765
301,73.486328125,1.4670053
302,73.73046875,1.3449844
303,73.974609375,1.2570957
304,74.21875,1.1022923
305,74.462890625,0.9544054
306,74.70703125,0.8020199
307,74.951171875,0.6720143
308,75.1953125,0.45979923
309,75.439453125,0.28683332
310,75.68359375,0.13354816
311,75.927734375,-0.05937972
312,76.171875,-0.25704223
313,76.416015625,-0.44354856
314,76.66015625,-0.5810216
315,76.904296875,-0.77418566
316,77.1484375,-0.9549339
317,77.392578125,-1.1055425
318,77.63671875,-1.3095028
319,77.880859375,-1.4573224
320,78.125,-1.5947055
321,78.369140625,-1.7411754
322,78.61328125,-1.8368129
323,78.857421875,-1.953593
324,79.1015625,-2.02062
325,79.345703125,-2.1176069
326,79.58984375,-2.16682
327,79.833984375,-2.231688
328,80.078125,-2.2994347
329,80.322265625,-2.3322735
330,80.56640625,-2.3465786
331,80.810546875,-2.410007
332,81.0546875,-2.407128
333,81.298828125,-2.4340289
334,81.54296875,-2.4500434
335,81.787109375,-2.4451852
336,82.03125,-2.4051487
337,82.275390625,-2.3424401
338,82.51953125,-2.2981753
339,82.763671875,-2.181575
340,83.0078125,-2.1042016
341,83.251953125,-1.9715868
342,83.49609375,-1.8670424
343,83.740234375,-1.7414453
344,83.984375,-1.6066713
345,84.228515625,-1.5048261
346,84.47265625,-1.3223685
347,84.716796875,-1.1668116
348,84.9609375,-1.0061264
349,85.205078125,-0.88511777
350,85.44921875,-0.6572256
351,85.693359375,-0.43176258
352,85.9375,-0.29150045
353,86.181640625,-0.060999166
354,86.42578125,0.09958474
355,86.669921875,0.2853713
356,86.9140625,0.45046493
357,87.158203125,0.65891254
358,87.40234375,0.82260036
359,87.646484375,0.95260596
360,87.890625,1.185289
361,88.134765625,1.309053
362,88.37890625,1.4555342
363,88.623046875,1.5312209
364,88.8671875,1.6548724
365,89.111328125,1.7522079
366,89.35546875,1.8082138
367,89.599609375,1.9097104
368,89.84375,1.9547513
369,90.087890625,1.9635795
370,90.33203125,1.994675
371,90.576171875,2.053043
372,90.8203125,2.0817204
373,91.064453125,2.0891993
374,91.30859375,2.1061246
375,91.552734375,2.1121411
376,91.796875,2.0827327
377,92.041015625,2.000186
378,92.28515625,1.9766251
379,92.529296875,1.8966086
380,92.7734375,1.820416
381,93.017578125,1.710316
382,93.26171875,1.6389029
383,93.505859375,1.5122149
384,93.75,1.3678703
385,93.994140625,1.2723906
386,94.23828125,1.1476706
387,94.482421875,0.9988839
388,94.7265625,0.8369954
389,94.970703125,0.6946753
390,95.21484375,0.51136285
391,95.458984375,0.31157488
392,95.703125,0.19933818
393,95.947265625,0.009559236
394,96.19140625,-0.21511655
395,96.435546875,-0.38542837
396,96.6796875,-0.5686958
397,96.923828125,-0.72974086
398,97.16796875,-0.922455
399,97.412109375,-1.0957358
400,97.65625,-1.2281706
401,97.900390625,-1.390925
402,98.14453125,-1.58139
403,98.388671875,-1.7638477
404,98.6328125,-1.8219678
405,98.876953125,-1.9418969
406,99.12109375,-2.0349252
407,99.365234375,-2.1295729
408,99.609375,-2.1917417
409,99.853515625,-2.2502215
410,100.09765625,-2.293227
411,100.341796875,-2.3458588
412,100.5859375,-2.3938127
413,100.830078125,-2.4460847
414,101.07421875,-2.409917
415,101.318359375,-2.4671376
416,101.5625,-2.4895399
417,101.806640625,-2.480543
418,102.05078125,-2.4428458
419,102.294921875,-2.3768983
420,102.5390625,-2.3463087
421,102.783203125,-2.2458131
422,103.02734375,-2.1272335
423,103.271484375,-2.0223296
424,103.515625,-1.8901645
425,103.759765625,-1.8033442
426,104.00390625,-1.6429291
427,104.248046875,-1.549181
428,104.4921875,-1.4101784
429,104.736328125,-1.1906534
430,104.98046875,-1.0413043
431,105.224609375,-0.8514693
432,105.46875,-0.6890747
433,105.712890625,-0.49537086
434,105.95703125,-0.35798776
435,106.201171875,-0.13225484
436,106.4453125,0.08226565
437,106.689453125,0.25517535
438,106.93359375,0.3863056
439,107.177734375,0.59778965
440,107.421875,0.75647295
441,107.666015625,0.9661014
442,107.91015625,1.1237725
443,108.154296875,1.2888662
444,108.3984375,1.4219081
445,108.642578125,1.5272846
446,108.88671875,1.6135428
447,109.130859375,1.697889
448,109.375,1.8123748
449,109.619140625,1.8500495
450,109.86328125,1.953908
451,110.107421875,1.9428303
452,110.3515625,1.9777496
453,110.595703125,2.0112631
454,110.83984375,2.010701
455,111.083984375,2.0778406
456,111.328125,2.0601277
457,111.572265625,2.1285605
458,111.81640625,2.0974088
459,112.060546875,2.050175
460,112.3046875,2.0089579
461,112.548828125,1.9383882
462,112.79296875,1.8571908
463,113.037109375,1.7428174
464,113.28125,1.6468877
465,113.525390625,1.5419047
466,113.76953125,1.3951986
467,114.013671875,1.2605258
468,114.2578125,1.1376053
469,114.501953125,0.99528515
470,114.74609375,0.8710713
471,114.990234375,0.6975993
472,115.234375,0.55572903
473,115.478515625,0.35953972
474,115.72265625,0.18460572
475,115.966796875,0.020074394
476,116.2109375,-0.15321769
477,116.455078125,-0.3707634
478,116.69921875,-0.54719317
479,116.943359375,-0.73513895
480,117.1875,-0.9147177
481,117.431640625,-1.1416202
482,117.67578125,-1.3025752
483,117.919921875,-1.4105383
484,118.1640625,-1.64023
485,118.408203125,-1.7529614
486,118.65234375,-1.8521075
487,118.896484375,-1.9802238
488,119.140625,-2.0405033
489,119.384765625,-2.161242
490,119.62890625,-2.2322278
491,119.873046875,-2.3034832
492,120.1171875,-2.316529
493,120.361328125,-2.357555
494,120.60546875,-2.3845458
495,120.849609375,-2.4082975
496,121.09375,-2.492149
497,121.337890625,-2.4682171
498,121.58203125,-2.4773042
499,121.826171875,-2.4500434
